,date,stock,Value
3286,2017-01-31,PLTR,
3287,2017-02-01,PLTR,
3288,2017-02-02,PLTR,
3289,2017-02-03,PLTR,
3290,2017-02-06,PLTR,
3291,2017-02-07,PLTR,
3292,2017-02-08,PLTR,
3293,2017-02-09,PLTR,
3294,2017-02-10,PLTR,
3295,2017-02-13,PLTR,
3296,2017-02-14,PLTR,
3297,2017-02-15,PLTR,
3298,2017-02-16,PLTR,
3299,2017-02-17,PLTR,
3300,2017-02-21,PLTR,
3301,2017-02-22,PLTR,
3302,2017-02-23,PLTR,
3303,2017-02-24,PLTR,
3304,2017-02-27,PLTR,
3305,2017-02-28,PLTR,
3306,2017-03-01,PLTR,
3307,2017-03-02,PLTR,
3308,2017-03-03,PLTR,
3309,2017-03-06,PLTR,
3310,2017-03-07,PLTR,
3311,2017-03-08,PLTR,
3312,2017-03-09,PLTR,
3313,2017-03-10,PLTR,
3314,2017-03-13,PLTR,
3315,2017-03-14,PLTR,
3316,2017-03-15,PLTR,
3317,2017-03-16,PLTR,
3318,2017-03-17,PLTR,
3319,2017-03-20,PLTR,
3320,2017-03-21,PLTR,
3321,2017-03-22,PLTR,
3322,2017-03-23,PLTR,
3323,2017-03-24,PLTR,
3324,2017-03-27,PLTR,
3325,2017-03-28,PLTR,
3326,2017-03-29,PLTR,
3327,2017-03-30,PLTR,
3328,2017-03-31,PLTR,
3329,2017-04-03,PLTR,
3330,2017-04-04,PLTR,
3331,2017-04-05,PLTR,
3332,2017-04-06,PLTR,
3333,2017-04-07,PLTR,
3334,2017-04-10,PLTR,
3335,2017-04-11,PLTR,
3336,2017-04-12,PLTR,
3337,2017-04-13,PLTR,
3338,2017-04-17,PLTR,
3339,2017-04-18,PLTR,
3340,2017-04-19,PLTR,
3341,2017-04-20,PLTR,
3342,2017-04-21,PLTR,
3343,2017-04-24,PLTR,
3344,2017-04-25,PLTR,
3345,2017-04-26,PLTR,
3346,2017-04-27,PLTR,
3347,2017-04-28,PLTR,
3348,2017-05-01,PLTR,
3349,2017-05-02,PLTR,
3350,2017-05-03,PLTR,
3351,2017-05-04,PLTR,
3352,2017-05-05,PLTR,
3353,2017-05-08,PLTR,
3354,2017-05-09,PLTR,
3355,2017-05-10,PLTR,
3356,2017-05-11,PLTR,
3357,2017-05-12,PLTR,
3358,2017-05-15,PLTR,
3359,2017-05-16,PLTR,
3360,2017-05-17,PLTR,
3361,2017-05-18,PLTR,
3362,2017-05-19,PLTR,
3363,2017-05-22,PLTR,
3364,2017-05-23,PLTR,
3365,2017-05-24,PLTR,
3366,2017-05-25,PLTR,
3367,2017-05-26,PLTR,
3368,2017-05-30,PLTR,
3369,2017-05-31,PLTR,
3370,2017-06-01,PLTR,
3371,2017-06-02,PLTR,
3372,2017-06-05,PLTR,
3373,2017-06-06,PLTR,
3374,2017-06-07,PLTR,
3375,2017-06-08,PLTR,
3376,2017-06-09,PLTR,
3377,2017-06-12,PLTR,
3378,2017-06-13,PLTR,
3379,2017-06-14,PLTR,
3380,2017-06-15,PLTR,
3381,2017-06-16,PLTR,
3382,2017-06-19,PLTR,
3383,2017-06-20,PLTR,
3384,2017-06-21,PLTR,
3385,2017-06-22,PLTR,
3386,2017-06-23,PLTR,
3387,2017-06-26,PLTR,
3388,2017-06-27,PLTR,
3389,2017-06-28,PLTR,
3390,2017-06-29,PLTR,
3391,2017-06-30,PLTR,
3392,2017-07-03,PLTR,
3393,2017-07-05,PLTR,
3394,2017-07-06,PLTR,
3395,2017-07-07,PLTR,
3396,2017-07-10,PLTR,
3397,2017-07-11,PLTR,
3398,2017-07-12,PLTR,
3399,2017-07-13,PLTR,
3400,2017-07-14,PLTR,
3401,2017-07-17,PLTR,
3402,2017-07-18,PLTR,
3403,2017-07-19,PLTR,
3404,2017-07-20,PLTR,
3405,2017-07-21,PLTR,
3406,2017-07-24,PLTR,
3407,2017-07-25,PLTR,
3408,2017-07-26,PLTR,
3409,2017-07-27,PLTR,
3410,2017-07-28,PLTR,
3411,2017-07-31,PLTR,
3412,2017-08-01,PLTR,
3413,2017-08-02,PLTR,
3414,2017-08-03,PLTR,
3415,2017-08-04,PLTR,
3416,2017-08-07,PLTR,
3417,2017-08-08,PLTR,
3418,2017-08-09,PLTR,
3419,2017-08-10,PLTR,
3420,2017-08-11,PLTR,
3421,2017-08-14,PLTR,
3422,2017-08-15,PLTR,
3423,2017-08-16,PLTR,
3424,2017-08-17,PLTR,
3425,2017-08-18,PLTR,
3426,2017-08-21,PLTR,
3427,2017-08-22,PLTR,
3428,2017-08-23,PLTR,
3429,2017-08-24,PLTR,
3430,2017-08-25,PLTR,
3431,2017-08-28,PLTR,
3432,2017-08-29,PLTR,
3433,2017-08-30,PLTR,
3434,2017-08-31,PLTR,
3435,2017-09-01,PLTR,
3436,2017-09-05,PLTR,
3437,2017-09-06,PLTR,
3438,2017-09-07,PLTR,
3439,2017-09-08,PLTR,
3440,2017-09-11,PLTR,
3441,2017-09-12,PLTR,
3442,2017-09-13,PLTR,
3443,2017-09-14,PLTR,
3444,2017-09-15,PLTR,
3445,2017-09-18,PLTR,
3446,2017-09-19,PLTR,
3447,2017-09-20,PLTR,
3448,2017-09-21,PLTR,
3449,2017-09-22,PLTR,
3450,2017-09-25,PLTR,
3451,2017-09-26,PLTR,
3452,2017-09-27,PLTR,
3453,2017-09-28,PLTR,
3454,2017-09-29,PLTR,
3455,2017-10-02,PLTR,
3456,2017-10-03,PLTR,
3457,2017-10-04,PLTR,
3458,2017-10-05,PLTR,
3459,2017-10-06,PLTR,
3460,2017-10-09,PLTR,
3461,2017-10-10,PLTR,
3462,2017-10-11,PLTR,
3463,2017-10-12,PLTR,
3464,2017-10-13,PLTR,
3465,2017-10-16,PLTR,
3466,2017-10-17,PLTR,
3467,2017-10-18,PLTR,
3468,2017-10-19,PLTR,
3469,2017-10-20,PLTR,
3470,2017-10-23,PLTR,
3471,2017-10-24,PLTR,
3472,2017-10-25,PLTR,
3473,2017-10-26,PLTR,
3474,2017-10-27,PLTR,
3475,2017-10-30,PLTR,
3476,2017-10-31,PLTR,
3477,2017-11-01,PLTR,
3478,2017-11-02,PLTR,
3479,2017-11-03,PLTR,
3480,2017-11-06,PLTR,
3481,2017-11-07,PLTR,
3482,2017-11-08,PLTR,
3483,2017-11-09,PLTR,
3484,2017-11-10,PLTR,
3485,2017-11-13,PLTR,
3486,2017-11-14,PLTR,
3487,2017-11-15,PLTR,
3488,2017-11-16,PLTR,
3489,2017-11-17,PLTR,
3490,2017-11-20,PLTR,
3491,2017-11-21,PLTR,
3492,2017-11-22,PLTR,
3493,2017-11-24,PLTR,
3494,2017-11-27,PLTR,
3495,2017-11-28,PLTR,
3496,2017-11-29,PLTR,
3497,2017-11-30,PLTR,
3498,2017-12-01,PLTR,
3499,2017-12-04,PLTR,
3500,2017-12-05,PLTR,
3501,2017-12-06,PLTR,
3502,2017-12-07,PLTR,
3503,2017-12-08,PLTR,
3504,2017-12-11,PLTR,
3505,2017-12-12,PLTR,
3506,2017-12-13,PLTR,
3507,2017-12-14,PLTR,
3508,2017-12-15,PLTR,
3509,2017-12-18,PLTR,
3510,2017-12-19,PLTR,
3511,2017-12-20,PLTR,
3512,2017-12-21,PLTR,
3513,2017-12-22,PLTR,
3514,2017-12-26,PLTR,
3515,2017-12-27,PLTR,
3516,2017-12-28,PLTR,
3517,2017-12-29,PLTR,
3518,2018-01-02,PLTR,
3519,2018-01-03,PLTR,
3520,2018-01-04,PLTR,
3521,2018-01-05,PLTR,
3522,2018-01-08,PLTR,
3523,2018-01-09,PLTR,
3524,2018-01-10,PLTR,
3525,2018-01-11,PLTR,
3526,2018-01-12,PLTR,
3527,2018-01-16,PLTR,
3528,2018-01-17,PLTR,
3529,2018-01-18,PLTR,
3530,2018-01-19,PLTR,
3531,2018-01-22,PLTR,
3532,2018-01-23,PLTR,
3533,2018-01-24,PLTR,
3534,2018-01-25,PLTR,
3535,2018-01-26,PLTR,
3536,2018-01-29,PLTR,
3537,2018-01-30,PLTR,
3538,2018-01-31,PLTR,
3539,2018-02-01,PLTR,
3540,2018-02-02,PLTR,
3541,2018-02-05,PLTR,
3542,2018-02-06,PLTR,
3543,2018-02-07,PLTR,
3544,2018-02-08,PLTR,
3545,2018-02-09,PLTR,
3546,2018-02-12,PLTR,
3547,2018-02-13,PLTR,
3548,2018-02-14,PLTR,
3549,2018-02-15,PLTR,
3550,2018-02-16,PLTR,
3551,2018-02-20,PLTR,
3552,2018-02-21,PLTR,
3553,2018-02-22,PLTR,
3554,2018-02-23,PLTR,
3555,2018-02-26,PLTR,
3556,2018-02-27,PLTR,
3557,2018-02-28,PLTR,
3558,2018-03-01,PLTR,
3559,2018-03-02,PLTR,
3560,2018-03-05,PLTR,
3561,2018-03-06,PLTR,
3562,2018-03-07,PLTR,
3563,2018-03-08,PLTR,
3564,2018-03-09,PLTR,
3565,2018-03-12,PLTR,
3566,2018-03-13,PLTR,
3567,2018-03-14,PLTR,
3568,2018-03-15,PLTR,
3569,2018-03-16,PLTR,
3570,2018-03-19,PLTR,
3571,2018-03-20,PLTR,
3572,2018-03-21,PLTR,
3573,2018-03-22,PLTR,
3574,2018-03-23,PLTR,
3575,2018-03-26,PLTR,
3576,2018-03-27,PLTR,
3577,2018-03-28,PLTR,
3578,2018-03-29,PLTR,
3579,2018-04-02,PLTR,
3580,2018-04-03,PLTR,
3581,2018-04-04,PLTR,
3582,2018-04-05,PLTR,
3583,2018-04-06,PLTR,
3584,2018-04-09,PLTR,
3585,2018-04-10,PLTR,
3586,2018-04-11,PLTR,
3587,2018-04-12,PLTR,
3588,2018-04-13,PLTR,
3589,2018-04-16,PLTR,
3590,2018-04-17,PLTR,
3591,2018-04-18,PLTR,
3592,2018-04-19,PLTR,
3593,2018-04-20,PLTR,
3594,2018-04-23,PLTR,
3595,2018-04-24,PLTR,
3596,2018-04-25,PLTR,
3597,2018-04-26,PLTR,
3598,2018-04-27,PLTR,
3599,2018-04-30,PLTR,
3600,2018-05-01,PLTR,
3601,2018-05-02,PLTR,
3602,2018-05-03,PLTR,
3603,2018-05-04,PLTR,
3604,2018-05-07,PLTR,
3605,2018-05-08,PLTR,
3606,2018-05-09,PLTR,
3607,2018-05-10,PLTR,
3608,2018-05-11,PLTR,
3609,2018-05-14,PLTR,
3610,2018-05-15,PLTR,
3611,2018-05-16,PLTR,
3612,2018-05-17,PLTR,
3613,2018-05-18,PLTR,
3614,2018-05-21,PLTR,
3615,2018-05-22,PLTR,
3616,2018-05-23,PLTR,
3617,2018-05-24,PLTR,
3618,2018-05-25,PLTR,
3619,2018-05-29,PLTR,
3620,2018-05-30,PLTR,
3621,2018-05-31,PLTR,
3622,2018-06-01,PLTR,
3623,2018-06-04,PLTR,
3624,2018-06-05,PLTR,
3625,2018-06-06,PLTR,
3626,2018-06-07,PLTR,
3627,2018-06-08,PLTR,
3628,2018-06-11,PLTR,
3629,2018-06-12,PLTR,
3630,2018-06-13,PLTR,
3631,2018-06-14,PLTR,
3632,2018-06-15,PLTR,
3633,2018-06-18,PLTR,
3634,2018-06-19,PLTR,
3635,2018-06-20,PLTR,
3636,2018-06-21,PLTR,
3637,2018-06-22,PLTR,
3638,2018-06-25,PLTR,
3639,2018-06-26,PLTR,
3640,2018-06-27,PLTR,
3641,2018-06-28,PLTR,
3642,2018-06-29,PLTR,
3643,2018-07-02,PLTR,
3644,2018-07-03,PLTR,
3645,2018-07-05,PLTR,
3646,2018-07-06,PLTR,
3647,2018-07-09,PLTR,
3648,2018-07-10,PLTR,
3649,2018-07-11,PLTR,
3650,2018-07-12,PLTR,
3651,2018-07-13,PLTR,
3652,2018-07-16,PLTR,
3653,2018-07-17,PLTR,
3654,2018-07-18,PLTR,
3655,2018-07-19,PLTR,
3656,2018-07-20,PLTR,
3657,2018-07-23,PLTR,
3658,2018-07-24,PLTR,
3659,2018-07-25,PLTR,
3660,2018-07-26,PLTR,
3661,2018-07-27,PLTR,
3662,2018-07-30,PLTR,
3663,2018-07-31,PLTR,
3664,2018-08-01,PLTR,
3665,2018-08-02,PLTR,
3666,2018-08-03,PLTR,
3667,2018-08-06,PLTR,
3668,2018-08-07,PLTR,
3669,2018-08-08,PLTR,
3670,2018-08-09,PLTR,
3671,2018-08-10,PLTR,
3672,2018-08-13,PLTR,
3673,2018-08-14,PLTR,
3674,2018-08-15,PLTR,
3675,2018-08-16,PLTR,
3676,2018-08-17,PLTR,
3677,2018-08-20,PLTR,
3678,2018-08-21,PLTR,
3679,2018-08-22,PLTR,
3680,2018-08-23,PLTR,
3681,2018-08-24,PLTR,
3682,2018-08-27,PLTR,
3683,2018-08-28,PLTR,
3684,2018-08-29,PLTR,
3685,2018-08-30,PLTR,
3686,2018-08-31,PLTR,
3687,2018-09-04,PLTR,
3688,2018-09-05,PLTR,
3689,2018-09-06,PLTR,
3690,2018-09-07,PLTR,
3691,2018-09-10,PLTR,
3692,2018-09-11,PLTR,
3693,2018-09-12,PLTR,
3694,2018-09-13,PLTR,
3695,2018-09-14,PLTR,
3696,2018-09-17,PLTR,
3697,2018-09-18,PLTR,
3698,2018-09-19,PLTR,
3699,2018-09-20,PLTR,
3700,2018-09-21,PLTR,
3701,2018-09-24,PLTR,
3702,2018-09-25,PLTR,
3703,2018-09-26,PLTR,
3704,2018-09-27,PLTR,
3705,2018-09-28,PLTR,
3706,2018-10-01,PLTR,
3707,2018-10-02,PLTR,
3708,2018-10-03,PLTR,
3709,2018-10-04,PLTR,
3710,2018-10-05,PLTR,
3711,2018-10-08,PLTR,
3712,2018-10-09,PLTR,
3713,2018-10-10,PLTR,
3714,2018-10-11,PLTR,
3715,2018-10-12,PLTR,
3716,2018-10-15,PLTR,
3717,2018-10-16,PLTR,
3718,2018-10-17,PLTR,
3719,2018-10-18,PLTR,
3720,2018-10-19,PLTR,
3721,2018-10-22,PLTR,
3722,2018-10-23,PLTR,
3723,2018-10-24,PLTR,
3724,2018-10-25,PLTR,
3725,2018-10-26,PLTR,
3726,2018-10-29,PLTR,
3727,2018-10-30,PLTR,
3728,2018-10-31,PLTR,
3729,2018-11-01,PLTR,
3730,2018-11-02,PLTR,
3731,2018-11-05,PLTR,
3732,2018-11-06,PLTR,
3733,2018-11-07,PLTR,
3734,2018-11-08,PLTR,
3735,2018-11-09,PLTR,
3736,2018-11-12,PLTR,
3737,2018-11-13,PLTR,
3738,2018-11-14,PLTR,
3739,2018-11-15,PLTR,
3740,2018-11-16,PLTR,
3741,2018-11-19,PLTR,
3742,2018-11-20,PLTR,
3743,2018-11-21,PLTR,
3744,2018-11-23,PLTR,
3745,2018-11-26,PLTR,
3746,2018-11-27,PLTR,
3747,2018-11-28,PLTR,
3748,2018-11-29,PLTR,
3749,2018-11-30,PLTR,
3750,2018-12-03,PLTR,
3751,2018-12-04,PLTR,
3752,2018-12-06,PLTR,
3753,2018-12-07,PLTR,
3754,2018-12-10,PLTR,
3755,2018-12-11,PLTR,
3756,2018-12-12,PLTR,
3757,2018-12-13,PLTR,
3758,2018-12-14,PLTR,
3759,2018-12-17,PLTR,
3760,2018-12-18,PLTR,
3761,2018-12-19,PLTR,
3762,2018-12-20,PLTR,
3763,2018-12-21,PLTR,
3764,2018-12-24,PLTR,
3765,2018-12-26,PLTR,
3766,2018-12-27,PLTR,
3767,2018-12-28,PLTR,
3768,2018-12-31,PLTR,
3769,2019-01-02,PLTR,
3770,2019-01-03,PLTR,
3771,2019-01-04,PLTR,
3772,2019-01-07,PLTR,
3773,2019-01-08,PLTR,
3774,2019-01-09,PLTR,
3775,2019-01-10,PLTR,
3776,2019-01-11,PLTR,
3777,2019-01-14,PLTR,
3778,2019-01-15,PLTR,
3779,2019-01-16,PLTR,
3780,2019-01-17,PLTR,
3781,2019-01-18,PLTR,
3782,2019-01-22,PLTR,
3783,2019-01-23,PLTR,
3784,2019-01-24,PLTR,
3785,2019-01-25,PLTR,
3786,2019-01-28,PLTR,
3787,2019-01-29,PLTR,
3788,2019-01-30,PLTR,
3789,2019-01-31,PLTR,
3790,2019-02-01,PLTR,
3791,2019-02-04,PLTR,
3792,2019-02-05,PLTR,
3793,2019-02-06,PLTR,
3794,2019-02-07,PLTR,
3795,2019-02-08,PLTR,
3796,2019-02-11,PLTR,
3797,2019-02-12,PLTR,
3798,2019-02-13,PLTR,
3799,2019-02-14,PLTR,
3800,2019-02-15,PLTR,
3801,2019-02-19,PLTR,
3802,2019-02-20,PLTR,
3803,2019-02-21,PLTR,
3804,2019-02-22,PLTR,
3805,2019-02-25,PLTR,
3806,2019-02-26,PLTR,
3807,2019-02-27,PLTR,
3808,2019-02-28,PLTR,
3809,2019-03-01,PLTR,
3810,2019-03-04,PLTR,
3811,2019-03-05,PLTR,
3812,2019-03-06,PLTR,
3813,2019-03-07,PLTR,
3814,2019-03-08,PLTR,
3815,2019-03-11,PLTR,
3816,2019-03-12,PLTR,
3817,2019-03-13,PLTR,
3818,2019-03-14,PLTR,
3819,2019-03-15,PLTR,
3820,2019-03-18,PLTR,
3821,2019-03-19,PLTR,
3822,2019-03-20,PLTR,
3823,2019-03-21,PLTR,
3824,2019-03-22,PLTR,
3825,2019-03-25,PLTR,
3826,2019-03-26,PLTR,
3827,2019-03-27,PLTR,
3828,2019-03-28,PLTR,
3829,2019-03-29,PLTR,
3830,2019-04-01,PLTR,
3831,2019-04-02,PLTR,
3832,2019-04-03,PLTR,
3833,2019-04-04,PLTR,
3834,2019-04-05,PLTR,
3835,2019-04-08,PLTR,
3836,2019-04-09,PLTR,
3837,2019-04-10,PLTR,
3838,2019-04-11,PLTR,
3839,2019-04-12,PLTR,
3840,2019-04-15,PLTR,
3841,2019-04-16,PLTR,
3842,2019-04-17,PLTR,
3843,2019-04-18,PLTR,
3844,2019-04-22,PLTR,
3845,2019-04-23,PLTR,
3846,2019-04-24,PLTR,
3847,2019-04-25,PLTR,
3848,2019-04-26,PLTR,
3849,2019-04-29,PLTR,
3850,2019-04-30,PLTR,
3851,2019-05-01,PLTR,
3852,2019-05-02,PLTR,
3853,2019-05-03,PLTR,
3854,2019-05-06,PLTR,
3855,2019-05-07,PLTR,
3856,2019-05-08,PLTR,
3857,2019-05-09,PLTR,
3858,2019-05-10,PLTR,
3859,2019-05-13,PLTR,
3860,2019-05-14,PLTR,
3861,2019-05-15,PLTR,
3862,2019-05-16,PLTR,
3863,2019-05-17,PLTR,
3864,2019-05-20,PLTR,
3865,2019-05-21,PLTR,
3866,2019-05-22,PLTR,
3867,2019-05-23,PLTR,
3868,2019-05-24,PLTR,
3869,2019-05-28,PLTR,
3870,2019-05-29,PLTR,
3871,2019-05-30,PLTR,
3872,2019-05-31,PLTR,
3873,2019-06-03,PLTR,
3874,2019-06-04,PLTR,
3875,2019-06-05,PLTR,
3876,2019-06-06,PLTR,
3877,2019-06-07,PLTR,
3878,2019-06-10,PLTR,
3879,2019-06-11,PLTR,
3880,2019-06-12,PLTR,
3881,2019-06-13,PLTR,
3882,2019-06-14,PLTR,
3883,2019-06-17,PLTR,
3884,2019-06-18,PLTR,
3885,2019-06-19,PLTR,
3886,2019-06-20,PLTR,
3887,2019-06-21,PLTR,
3888,2019-06-24,PLTR,
3889,2019-06-25,PLTR,
3890,2019-06-26,PLTR,
3891,2019-06-27,PLTR,
3892,2019-06-28,PLTR,
3893,2019-07-01,PLTR,
3894,2019-07-02,PLTR,
3895,2019-07-03,PLTR,
3896,2019-07-05,PLTR,
3897,2019-07-08,PLTR,
3898,2019-07-09,PLTR,
3899,2019-07-10,PLTR,
3900,2019-07-11,PLTR,
3901,2019-07-12,PLTR,
3902,2019-07-15,PLTR,
3903,2019-07-16,PLTR,
3904,2019-07-17,PLTR,
3905,2019-07-18,PLTR,
3906,2019-07-19,PLTR,
3907,2019-07-22,PLTR,
3908,2019-07-23,PLTR,
3909,2019-07-24,PLTR,
3910,2019-07-25,PLTR,
3911,2019-07-26,PLTR,
3912,2019-07-29,PLTR,
3913,2019-07-30,PLTR,
3914,2019-07-31,PLTR,
3915,2019-08-01,PLTR,
3916,2019-08-02,PLTR,
3917,2019-08-05,PLTR,
3918,2019-08-06,PLTR,
3919,2019-08-07,PLTR,
3920,2019-08-08,PLTR,
3921,2019-08-09,PLTR,
3922,2019-08-12,PLTR,
3923,2019-08-13,PLTR,
3924,2019-08-14,PLTR,
3925,2019-08-15,PLTR,
3926,2019-08-16,PLTR,
3927,2019-08-19,PLTR,
3928,2019-08-20,PLTR,
3929,2019-08-21,PLTR,
3930,2019-08-22,PLTR,
3931,2019-08-23,PLTR,
3932,2019-08-26,PLTR,
3933,2019-08-27,PLTR,
3934,2019-08-28,PLTR,
3935,2019-08-29,PLTR,
3936,2019-08-30,PLTR,
3937,2019-09-03,PLTR,
3938,2019-09-04,PLTR,
3939,2019-09-05,PLTR,
3940,2019-09-06,PLTR,
3941,2019-09-09,PLTR,
3942,2019-09-10,PLTR,
3943,2019-09-11,PLTR,
3944,2019-09-12,PLTR,
3945,2019-09-13,PLTR,
3946,2019-09-16,PLTR,
3947,2019-09-17,PLTR,
3948,2019-09-18,PLTR,
3949,2019-09-19,PLTR,
3950,2019-09-20,PLTR,
3951,2019-09-23,PLTR,
3952,2019-09-24,PLTR,
3953,2019-09-25,PLTR,
3954,2019-09-26,PLTR,
3955,2019-09-27,PLTR,
3956,2019-09-30,PLTR,
3957,2019-10-01,PLTR,
3958,2019-10-02,PLTR,
3959,2019-10-03,PLTR,
3960,2019-10-04,PLTR,
3961,2019-10-07,PLTR,
3962,2019-10-08,PLTR,
3963,2019-10-09,PLTR,
3964,2019-10-10,PLTR,
3965,2019-10-11,PLTR,
3966,2019-10-14,PLTR,
3967,2019-10-15,PLTR,
3968,2019-10-16,PLTR,
3969,2019-10-17,PLTR,
3970,2019-10-18,PLTR,
3971,2019-10-21,PLTR,
3972,2019-10-22,PLTR,
3973,2019-10-23,PLTR,
3974,2019-10-24,PLTR,
3975,2019-10-25,PLTR,
3976,2019-10-28,PLTR,
3977,2019-10-29,PLTR,
3978,2019-10-30,PLTR,
3979,2019-10-31,PLTR,
3980,2019-11-01,PLTR,
3981,2019-11-04,PLTR,
3982,2019-11-05,PLTR,
3983,2019-11-06,PLTR,
3984,2019-11-07,PLTR,
3985,2019-11-08,PLTR,
3986,2019-11-11,PLTR,
3987,2019-11-12,PLTR,
3988,2019-11-13,PLTR,
3989,2019-11-14,PLTR,
3990,2019-11-15,PLTR,
3991,2019-11-18,PLTR,
3992,2019-11-19,PLTR,
3993,2019-11-20,PLTR,
3994,2019-11-21,PLTR,
3995,2019-11-22,PLTR,
3996,2019-11-25,PLTR,
3997,2019-11-26,PLTR,
3998,2019-11-27,PLTR,
3999,2019-11-29,PLTR,
4000,2019-12-02,PLTR,
4001,2019-12-03,PLTR,
4002,2019-12-04,PLTR,
4003,2019-12-05,PLTR,
4004,2019-12-06,PLTR,
4005,2019-12-09,PLTR,
4006,2019-12-10,PLTR,
4007,2019-12-11,PLTR,
4008,2019-12-12,PLTR,
4009,2019-12-13,PLTR,
4010,2019-12-16,PLTR,
4011,2019-12-17,PLTR,
4012,2019-12-18,PLTR,
4013,2019-12-19,PLTR,
4014,2019-12-20,PLTR,
4015,2019-12-23,PLTR,
4016,2019-12-24,PLTR,
4017,2019-12-26,PLTR,
4018,2019-12-27,PLTR,
4019,2019-12-30,PLTR,
4020,2019-12-31,PLTR,
4021,2020-01-02,PLTR,
4022,2020-01-03,PLTR,
4023,2020-01-06,PLTR,
4024,2020-01-07,PLTR,
4025,2020-01-08,PLTR,
4026,2020-01-09,PLTR,
4027,2020-01-10,PLTR,
4028,2020-01-13,PLTR,
4029,2020-01-14,PLTR,
4030,2020-01-15,PLTR,
4031,2020-01-16,PLTR,
4032,2020-01-17,PLTR,
4033,2020-01-21,PLTR,
4034,2020-01-22,PLTR,
4035,2020-01-23,PLTR,
4036,2020-01-24,PLTR,
4037,2020-01-27,PLTR,
4038,2020-01-28,PLTR,
4039,2020-01-29,PLTR,
4040,2020-01-30,PLTR,
4041,2020-01-31,PLTR,
4042,2020-02-03,PLTR,
4043,2020-02-04,PLTR,
4044,2020-02-05,PLTR,
4045,2020-02-06,PLTR,
4046,2020-02-07,PLTR,
4047,2020-02-10,PLTR,
4048,2020-02-11,PLTR,
4049,2020-02-12,PLTR,
4050,2020-02-13,PLTR,
4051,2020-02-14,PLTR,
4052,2020-02-18,PLTR,
4053,2020-02-19,PLTR,
4054,2020-02-20,PLTR,
4055,2020-02-21,PLTR,
4056,2020-02-24,PLTR,
4057,2020-02-25,PLTR,
4058,2020-02-26,PLTR,
4059,2020-02-27,PLTR,
4060,2020-02-28,PLTR,
4061,2020-03-02,PLTR,
4062,2020-03-03,PLTR,
4063,2020-03-04,PLTR,
4064,2020-03-05,PLTR,
4065,2020-03-06,PLTR,
4066,2020-03-09,PLTR,
4067,2020-03-10,PLTR,
4068,2020-03-11,PLTR,
4069,2020-03-12,PLTR,
4070,2020-03-13,PLTR,
4071,2020-03-16,PLTR,
4072,2020-03-17,PLTR,
4073,2020-03-18,PLTR,
4074,2020-03-19,PLTR,
4075,2020-03-20,PLTR,
4076,2020-03-23,PLTR,
4077,2020-03-24,PLTR,
4078,2020-03-25,PLTR,
4079,2020-03-26,PLTR,
4080,2020-03-27,PLTR,
4081,2020-03-30,PLTR,
4082,2020-03-31,PLTR,
4083,2020-04-01,PLTR,
4084,2020-04-02,PLTR,
4085,2020-04-03,PLTR,
4086,2020-04-06,PLTR,
4087,2020-04-07,PLTR,
4088,2020-04-08,PLTR,
4089,2020-04-09,PLTR,
4090,2020-04-13,PLTR,
4091,2020-04-14,PLTR,
4092,2020-04-15,PLTR,
4093,2020-04-16,PLTR,
4094,2020-04-17,PLTR,
4095,2020-04-20,PLTR,
4096,2020-04-21,PLTR,
4097,2020-04-22,PLTR,
4098,2020-04-23,PLTR,
4099,2020-04-24,PLTR,
4100,2020-04-27,PLTR,
4101,2020-04-28,PLTR,
4102,2020-04-29,PLTR,
4103,2020-04-30,PLTR,
4104,2020-05-01,PLTR,
4105,2020-05-04,PLTR,
4106,2020-05-05,PLTR,
4107,2020-05-06,PLTR,
4108,2020-05-07,PLTR,
4109,2020-05-08,PLTR,
4110,2020-05-11,PLTR,
4111,2020-05-12,PLTR,
4112,2020-05-13,PLTR,
4113,2020-05-14,PLTR,
4114,2020-05-15,PLTR,
4115,2020-05-18,PLTR,
4116,2020-05-19,PLTR,
4117,2020-05-20,PLTR,
4118,2020-05-21,PLTR,
4119,2020-05-22,PLTR,
4120,2020-05-26,PLTR,
4121,2020-05-27,PLTR,
4122,2020-05-28,PLTR,
4123,2020-05-29,PLTR,
4124,2020-06-01,PLTR,
4125,2020-06-02,PLTR,
4126,2020-06-03,PLTR,
4127,2020-06-04,PLTR,
4128,2020-06-05,PLTR,
4129,2020-06-08,PLTR,
4130,2020-06-09,PLTR,
4131,2020-06-10,PLTR,
4132,2020-06-11,PLTR,
4133,2020-06-12,PLTR,
4134,2020-06-15,PLTR,
4135,2020-06-16,PLTR,
4136,2020-06-17,PLTR,
4137,2020-06-18,PLTR,
4138,2020-06-19,PLTR,
4139,2020-06-22,PLTR,
4140,2020-06-23,PLTR,
4141,2020-06-24,PLTR,
4142,2020-06-25,PLTR,
4143,2020-06-26,PLTR,
4144,2020-06-29,PLTR,
4145,2020-06-30,PLTR,
4146,2020-07-01,PLTR,
4147,2020-07-02,PLTR,
4148,2020-07-06,PLTR,
4149,2020-07-07,PLTR,
4150,2020-07-08,PLTR,
4151,2020-07-09,PLTR,
4152,2020-07-10,PLTR,
4153,2020-07-13,PLTR,
4154,2020-07-14,PLTR,
4155,2020-07-15,PLTR,
4156,2020-07-16,PLTR,
4157,2020-07-17,PLTR,
4158,2020-07-20,PLTR,
4159,2020-07-21,PLTR,
